RA    DEC      velocity   
       203.90484       14.360977      1227.18
       209.61233       14.531092      3836.07
       120.49765       50.765468      770.527
       124.41646       53.422347      3530.21
       125.19379       53.363162      3539.74
       130.43623       57.378918      2521.62
       130.01701       58.882063      1660.37
       133.59164       58.967615      1240.19
       133.45522       58.944182      1105.39
       131.84719       59.223323      1518.99
       131.88356       60.320516      1729.57
       135.37033       59.987322      3390.04
       137.66866       60.393630      1283.02
       137.24867       60.062829      1850.86
       137.56117       59.954340      1563.21
       140.08113       64.080732      2026.82
       142.56626       63.112329      1932.18
       145.87212       64.196116      3429.55
       145.47290       64.064683      3446.83
       146.20135       64.951630      331.903
       146.16012       65.241873      3911.44
       148.88130       64.714075      1210.92
       191.08690       6.0896655      1464.68
       194.40220       9.3128564      2034.83
       192.98202       8.8782234      1326.52
       193.71771       10.961955      1577.64
       193.57962       6.6870286      3939.34
       193.55658       8.3577808      2874.52
       193.35842       8.0355552      2882.01
       193.76686       7.7214255      1570.43
       193.83748       8.2193020      2815.18
       195.46768       8.5580425      2804.59
       194.26449       9.3830334      2658.01
       195.84201       7.6161319      3024.16
       196.41303       9.5663612      3288.83
       196.82423       10.810216      3266.35
       204.37406       8.8579998      1430.41
       204.39675       8.8707932      1432.80
       203.52854       9.2620415      1313.67
       206.67050       6.6542038      1478.88
       205.98469       6.7037189      3432.24
       207.09482       8.2115867      1352.86
       204.80067       9.4227112      149.661
       208.02345       5.7650887      1175.73
       210.65187       9.9413362      3826.93
       215.18548       8.6265765      1475.61
       214.72286       9.2914477      1393.55
       219.25537       8.3178904      1779.03
       217.70280       7.1571948      1523.50
       218.12632       8.1358376      2091.76
       217.53006       8.7044619      1428.02
       220.32999       7.7929743      1826.30
       219.80227       9.1359928      1814.78
       222.88675       8.5999483      1812.39
       224.53682       6.7464169      1743.56
       228.53228       6.9178597      3709.48
       228.42456       6.9330006      3726.78
       228.96634       8.0481029      3437.83
       232.88890       6.0253308      1938.77
       231.04824       7.4879237      1833.78
       231.89492       6.9005710      3291.95
       234.26495       6.0402053      2542.90
       237.96371       5.9732322      3981.18
       215.93200       5.8769266      1538.91
       219.93527       5.3533046      1826.58
       220.11477       5.5318617      1669.96
       225.97637       5.9771350      3044.66
       232.18766       4.4057674      1778.84
       235.48799       4.5791555      1963.54
       235.27638       4.7528807      1403.04
       211.20063       34.892211      3667.51
       210.68598       34.613597      3213.26
       210.49225       34.469380      3746.67
       209.94248       34.847532      3565.77
       210.55984       35.070285      3767.99
       211.01837       35.064931      3898.30
       211.46757       34.745305      3988.94
       212.38172       35.440432      3352.22
       217.13025       32.876414      2036.14
       216.35763       32.426587      3908.77
       216.98839       32.905219      3379.02
       216.17847       33.570515      3712.31
       215.33135       34.531891      3127.00
       215.56982       34.502410      3703.33
       216.36341       33.888054      3106.49
       218.27111       31.530108      3344.85
       216.83134       31.943662      3320.54
       216.91488       32.140304      3282.25
       216.68661       33.520320      3680.57
       221.02076       30.740700      3513.12
       221.54823       32.144928      2102.49
       222.31766       31.684537      2117.07
       223.68627       31.145588      1870.18
       232.72284       27.149444      2013.79
       235.15440       26.348768      3930.41
       236.02630       26.131947      386.758
       237.79069       25.825521      2199.72
       244.55666       20.529017      2806.00
       247.30608       19.838707      2438.73
       110.28062       41.128059      3636.02
       111.35058       42.433062      3207.15
       112.43770       43.745920      3456.80
       116.02301       46.709531      3312.58
       119.18312       50.353957      3768.52
       118.79187       51.804366      3738.31
       119.42325       53.428452      298.265
       119.42459       53.409856      287.742
       120.24283       54.231554      1111.81
       123.72115       58.491106      1746.75
       124.67796       58.961305      1588.39
       130.10483       59.727690      1485.95
       128.52476       60.130547      1694.68
       126.97369       60.174192      1658.78
       127.19820       59.019136      1184.33
       129.13249       61.711080      3534.49
       135.11517       63.073370      3841.72
       139.39985       65.376439      1976.74
       137.97428       65.711113      2937.97
       141.46567       66.169094      2003.35
       141.50615       66.129888      1474.11
       142.27346       66.458128      3565.07
       144.26249       66.154921      3511.92
       142.87269       66.274639      1110.00
       143.18496       68.400505      3695.05
       145.23884       67.975633      3677.29
       149.70167       67.500079      3919.49
       146.72503       67.943003      374.675
       148.52413       69.153513      438.305
